,index,movie_id,movie_name,genre,plot
209,9252,tt0050825,Orizzonti di gloria,"drama, war",orizzonti di gloria refusing attack enemy position general accuses soldiers cowardice commanding officer must defend
210,9307,tt0050976,Il settimo sigillo,"drama, fantasy",il settimo sigillo man seeks answers life death existence god plays chess grim reaper black plague
211,9311,tt0050986,Il posto delle fragole,"drama, romance",il posto delle fragole living life marked coldness aging professor forced confront emptiness existence
212,9324,tt0051036,Piombo rovente,"drama, film-noir",piombo rovente powerful unethical broadway columnist j j hunsecker coerces unscrupulous press agent sidney falco breaking sisters romance jazz musician
213,9413,tt0051365,Il volto,"comedy, drama",il volto traveling magician assistants persecuted authorities sweden th century captures however didnt bring victory power
214,9418,tt0051378,Ascensore per il patibolo,"crime, drama, thriller",ascensore per il patibolo self assured businessman murders employer husband mistress unintentionally provokes ill fated chain events
215,9436,tt0051418,Fluido mortale,"horror, sci-fi",fluido mortale alien lifeform consumes everything path grows grows
216,9454,tt0051459,La gatta sul tetto che scotta,drama,la gatta sul tetto che scotta brick pollitt paul newman alcoholic ex football player drinks days away resists affections wife maggie dame elizabeth taylor reunion father big daddy burl ives dying cancer jogs host memories revelations father son
217,9482,tt0051525,La parete di fango,"crime, drama",la parete di fango two escaped convicts chained together white black must learn get along order elude capture
218,9530,tt0051658,Gigi,"comedy, musical, romance",gigi weary conventions parisian society rich playboy youthful courtesan training enjoy platonic friendship may stay platonic long
219,9624,tt0051879,I giovani arrabbiati,drama,giovani arrabbiati disillusioned angry university graduate comes terms grudge middle class life values
220,9772,tt0052311,Linfernale Quinlan,"crime, drama, film-noir",linfernale quinlan stark perverse story murder kidnapping police corruption mexican border town
221,9792,tt0052357,La donna che visse due volte,"mystery, romance, thriller",la donna che visse due volte former police detective juggles wrestling personal demons becoming obsessed hauntingly beautiful woman
222,9831,tt0052561,Anatomia di un omicidio,"crime, drama, mystery",anatomia di un omicidio murder trial defendant says suffered temporary insanity victim raped wife truth win case
223,9855,tt0052618,Ben Hur,"adventure, drama, history",ben hur jewish prince betrayed sent slavery roman friend regains freedom comes back revenge
224,9886,tt0052698,Asfalto che scotta,"crime, drama, romance",asfalto che scotta abel davos criminal hunted italy police closing pal raymond arrange flee back france abels wife th r se two young sons abel
225,9906,tt0052738,Il diario di Anna Frank,"biography, drama, family",il diario di anna frank world war ii teenage jewish girl named anne frank family forced hiding nazi occupied netherlands
226,9977,tt0052918,Lo specchio della vita,drama,lo specchio della vita aspiring white actress befriends african american widow trouble arises latter rejected daughter tries pass white
227,10055,tt0053125,Intrigo internazionale,"adventure, mystery, thriller",intrigo internazionale new york city advertising executive goes run mistaken government agent group foreign spies
228,10057,tt0053131,La storia di una monaca,drama,la storia di una monaca leaving wealthy belgian family become nun sister luke struggles devotion vows crisis disappointment world war ii
229,10060,tt0053137,Lultima spiaggia,"drama, romance, sci-fi",lultima spiaggia global nuclear war residents australia must come terms fact life destroyed matter months
230,10066,tt0053146,Orfeo negro,"drama, fantasy, music",orfeo negro retelling orpheus eurydice myth set time carnaval rio de janeiro
231,10091,tt0053221,Un dollaro di onore,"action, drama, western",un dollaro di onore small town sheriff american west enlists help cripple drunk young gunfighter efforts hold jail brother local bad guy
232,10094,tt0053226,La strada dei quartieri alti,"drama, romance",la strada dei quartieri alti ambitious young accountant plots wed wealthy factory owners daughter despite falling love married older woman
233,10115,tt0053270,Ombre,"drama, romance",ombre cassavetes jazz scored improvisational film explores interracial friendships relationships beat era new york city
234,10116,tt0053271,Geremia cane e spia,"family, comedy, fantasy",geremia cane e spia teenage boy cursed periodically turning sheepdog
235,10123,tt0053285,La bella addormentata nel bosco,"animation, family, fantasy",la bella addormentata nel bosco snubbed royal family malevolent fairy places curse princess prince break along help three good fairies
236,10125,tt0053291,A qualcuno piace caldo,"comedy, music, romance",qualcuno piace caldo two male musicians witness mob hit flee state female band disguised women complications set
237,10134,tt0053318,Improvvisamente lestate scorsa,"drama, mystery, thriller",improvvisamente lestate scorsa surgeon assigned case young woman whose aunt wants lobotomized cover family secret
238,10189,tt0053459,Occhi senza volto,"drama, horror",occhi senza volto surgeon causes accident leaves daughter disfigured goes extremes give new face
239,10196,tt0053559,Ghosts,"horror, mystery",ghosts family inherits proves haunted house special pair goggles allows see ghostly tormentors
240,10213,tt0053604,Lappartamento,"comedy, drama, romance",lappartamento man tries rise company letting executives use apartment trysts complications romance ensue
241,10218,tt0053622,Venere in visone,drama,venere visone manhattan call girl tragic affair rich married man
242,10232,tt0053644,Ragazzo tuttofare,comedy,ragazzo tuttofare mute bellboy stanley works luxurious fontainebleau hotel miami beach spite serviceable friendly employee clumsy stanley gets successively trouble mistakes
243,10295,tt0053779,La dolce vita,"comedy, drama",la dolce vita series stories following week life philandering paparazzo journalist living rome
244,10299,tt0053796,Gli sfasati,drama,gli sfasati archie rice old time british music hall performer sinking final defeat schemes stay show business
245,10325,tt0053879,Il grande impostore,"comedy, drama",il grande impostore ferdinand waldo demara jr versatile man gets kicks impersonating marine monk navy surgeon prison warden eventually getting trouble law
246,10344,tt0053925,I vivi e i morti,"drama, horror",vivi e morti upon entering fianc es family mansion man discovers savage family curse fears future brother law entombed bride prematurely
247,10351,tt0053946,E luomo cre Satana,"biography, drama, history",e luomo cre satana based real life case two great lawyers argue case science teacher accused crime teaching evolution
248,10393,tt0054047,I magnifici sette,"action, adventure, western",magnifici sette seven gunfighters hired mexican peasants liberate village oppressive bandits
249,10424,tt0054135,Colpo grosso,"comedy, crime, music",colpo grosso danny ocean gathers group world war ii compatriots pull ultimate las vegas heist together eleven friends plan rob five las vegas casinos one night
250,10440,tt0054177,Le petit soldat,"war, drama",le petit soldat algerian war man woman opposing sides fall love one another
251,10453,tt0054209,Private Property,"crime, drama",private property arrogant criminal offers seduce woman dim sexually inexperienced partner
252,10455,tt0054215,Psyco,"horror, mystery, thriller",psyco phoenix secretary embezzles employers client goes run checks remote motel run young man domination mother
253,10468,tt0054248,Rocco e i suoi fratelli,"crime, drama, sport",rocco e suoi fratelli recently uprooted milan rocco four brothers look new way life prostitute comes rocco brother simone
254,10504,tt0054331,Spartacus,"adventure, biography, drama",spartacus slave spartacus leads violent revolt decadent roman republic
255,10514,tt0054353,I nomadi,"adventure, drama",nomadi australias outback early twentieth century impoverished carmody family lives nomadic life wagon mom son want settle dad
256,10515,tt0054354,Sunrise at Campobello,"biography, drama",sunrise campobello unsuccessful vice presidential candidate
257,10517,tt0054357,Robinson nellisola dei corsari,"adventure, family",robinson nellisola dei corsari swiss family must survive shipwrecked deserted island
258,10533,tt0054387,Luomo che visse nel futuro,"adventure, romance, sci-fi",luomo che visse nel futuro mans vision utopian society disillusioned travelling forward time reveals dark dangerous society
259,10556,tt0054443,Il villaggio dei dannati,"horror, sci-fi",il villaggio dei dannati english village midwich blonde haired glowing eyed children uncertain paternity prove frightening powers
260,10602,tt0054649,Babes in Toyland,"comedy, family, fantasy",babes toyland tom pipers son marry mary quite contrary eve wedding evil miser barnaby hires two henchmen drown tom steal marys sheep cared little bo
